,Code Postal,Ville,Pièces,Chambres,Superficie,Loyer
3042,75009,PARIS,2,1,47,1582
3043,75009,PARIS,5,3,153,4910
3044,75009,PARIS,2,1,"43,61",1650
3045,75009,PARIS,2,1,32,1495
3046,75009,PARIS,1,,25,1500
3047,75009,PARIS,1,,35,1020
3048,75009,PARIS,2,1,"49,92",1379
3049,75009,PARIS,3,1,72,1985
3050,75009,PARIS,2,1,32,1495
3051,75009,PARIS,4,2,75,2800
3052,75009,PARIS,1,,12,780
3053,75009,PARIS,1,,20,1060
3054,75009,PARIS,3,2,69,2500
3055,75009,PARIS,2,1,40,1460
3056,75009,PARIS,2,1,60,2650
3057,75009,PARIS,1,,28,1000
3058,75009,PARIS,7,4,178,7800
3059,75009,PARIS,2,1,40,1720
3060,75009,PARIS,5,3,"200,1",6000
3061,75009,PARIS,2,2,55,2000
3062,75009,PARIS,1,,25,1050
3063,75009,PARIS,1,,21,1100
3064,75009,PARIS,4,2,85,2200
3065,75009,PARIS,2,1,"40,66",1720
3066,75009,PARIS,3,2,"80,21",2815
3067,75009,PARIS,2,1,39,1880
3068,75009,PARIS,1,,22,835
3069,75009,PARIS,2,1,"30,4",1156
3070,75009,PARIS,2,1,"39,77",1980
3071,75009,PARIS,7,4,197,4992
3072,75009,PARIS,2,1,40,1515
3073,75009,PARIS,1,,25,1300
3074,75009,PARIS,2,2,"27,32",1500
3075,75009,PARIS,2,1,25,1200
3076,75009,PARIS,1,,35,1300
3077,75009,PARIS,2,1,"29,16",1270
3078,75009,PARIS,3,2,35,775
3079,75009,PARIS,2,1,39,1460
3080,75009,PARIS,1,,"28,41",1100
3081,75009,PARIS,4,3,128,3380
3082,75009,PARIS,4,2,83,2765
3083,75009,PARIS,3,1,48,1348
3084,75009,PARIS,1,,"27,86",965
3085,75009,PARIS,1,,20,950
3086,75009,PARIS,2,1,42,1950
3087,75009,PARIS,2,1,30,2270
3088,75009,PARIS,1,,33,1600
3089,75009,PARIS,3,2,77,2480
3090,75009,PARIS,1,,28,1100
3091,75009,PARIS,2,1,50,1900
3092,75009,PARIS,6,5,191,6495
3093,75009,PARIS,3,1,59,2190
3094,75009,PARIS,3,2,80,2300
3095,75009,PARIS,3,2,"58,3",2190
3096,75009,PARIS,2,1,60,2027
3097,75009,PARIS,2,1,30,1300
3098,75009,PARIS,1,,32,1250
3099,75009,PARIS,1,,21,950
3100,75009,PARIS,5,3,155,5015
3101,75009,PARIS,2,1,40,2000
3102,75009,PARIS,5,3,155,4815
3103,75009,PARIS,6,4,173,6000
3104,75009,PARIS,2,1,"40,4",1651
3105,75009,PARIS,1,,"11,5",542
3106,75009,PARIS,3,1,"75,5",2120
3107,75009,PARIS,1,,13,900
3108,75009,PARIS,3,2,62,1784
3109,75009,PARIS,1,,"17,77",685
3110,75009,PARIS,3,2,60,2500
3111,75009,PARIS,3,2,50,2200
3112,75009,PARIS,1,,34,1390
3113,75009,PARIS,2,1,26,1190
3114,75009,PARIS,1,,12,550
3115,75009,PARIS,1,,"21,6",894
3116,75009,PARIS,3,2,104,4000
3117,75009,PARIS,4,2,103,3500
3118,75009,PARIS,2,1,54,1850
3119,75009,PARIS,1,,30,1450
3120,75009,PARIS,4,2,"104,75",3550
3121,75009,PARIS,2,1,31,1350
3122,75009,PARIS,1,,18,850
3123,75009,PARIS,7,4,185,6000
3124,75009,PARIS,3,2,73,2385
3125,75009,PARIS,1,,12,550
3126,75009,PARIS,3,2,104,4000
3127,75009,PARIS,1,,60,1650
3128,75009,PARIS,1,,25,900
3129,75009,PARIS,3,2,38,1402
3130,75009,PARIS,1,,"18,98",888
3131,75009,PARIS,6,4,180,6000
3132,75009,PARIS,1,,14,662
3133,75009,PARIS,2,2,"37,79",1175
3134,75009,PARIS,1,,33,1390
3135,75009,PARIS,4,3,"92,6",3590
3136,75009,PARIS,4,2,103,3500
3137,75009,PARIS,5,3,155,4550
3138,75009,PARIS,1,,32,1800
3139,75009,PARIS,6,4,178,6010
3140,75009,PARIS,1,,25,1200
3141,75009,PARIS,1,,16,790
3142,75009,PARIS,1,,22,835
3143,75009,PARIS,1,,"22,3",945
3144,75009,PARIS,1,,21,1700
3145,75009,PARIS,1,,35,1767
3146,75009,PARIS,3,2,47,2900
3147,75009,PARIS,4,2,100,3500
3148,75009,PARIS,6,4,175,6000
3149,75009,PARIS,8,7,230,7990
3150,75009,PARIS,1,,25,1750
3151,75009,PARIS,2,1,50,1800
3152,75009,PARIS,3,2,64,2700
3153,75009,PARIS,2,1,41,1850
3154,75009,PARIS,3,2,57,2000
3155,75009,PARIS,5,3,157,4528
3156,75009,PARIS,1,,37,2467
3157,75009,PARIS,2,1,55,1600
3158,75009,PARIS,3,2,95,3200
3159,75009,PARIS,2,1,55,1900
3160,75009,PARIS,2,1,"40,12",1405
3161,75009,PARIS,1,,"34,07",1194
3162,75009,PARIS,3,1,63,2150
3163,75009,PARIS,1,3,165,8800
3164,75009,PARIS,3,1,60,2235
3165,75009,PARIS,2,1,45,1700
3166,75009,PARIS,1,,22,920
3167,75009,PARIS,1,,"24,05",1126
3168,75009,PARIS,3,2,70,1870
3169,75009,PARIS,5,4,130,3500
3170,75009,PARIS,1,,25,820
3171,75009,PARIS,2,1,"19,53",813
3172,75009,PARIS,1,,18,850
3173,75009,PARIS,4,3,103,2598
3174,75009,PARIS,4,2,105,2980
3175,75009,PARIS,1,,9,469
3176,75009,PARIS,2,1,25,1025
3177,75009,PARIS,1,,"19,63",717
3178,75009,PARIS,2,1,"32,9",1000
3179,75009,PARIS,2,1,"64,8",1583
3180,75009,PARIS,1,,"17,18",770
3181,75009,PARIS,1,,26,880
3182,75009,PARIS,3,2,50,2000
3183,75009,PARIS,1,,28,1063
3184,75009,PARIS,2,1,"39,61",1320
3185,75009,PARIS,1,,29,990
3186,75009,PARIS,1,,35,1436
3187,75009,PARIS,1,,25,1490
3188,75009,PARIS,2,1,20,1250
3189,75009,PARIS,2,1,31,945
3190,75009,PARIS,1,,30,950
3191,75009,PARIS,2,1,"32,78",1233
3192,75009,PARIS,4,3,95,3200
3193,75009,PARIS,2,1,28,936
3194,75009,PARIS,1,,9,690
3195,75009,PARIS,1,,30,1400
3196,75009,PARIS,3,2,59,1947
3197,75009,PARIS,1,,25,950
3198,75009,PARIS,1,,15,675
3199,75009,PARIS,2,1,"33,83",1070
3200,75009,PARIS,1,,25,805
3201,75009,PARIS,1,,"17,06",676
3202,75009,PARIS,1,,17,680
3203,75009,PARIS,2,1,37,1350
3204,75009,PARIS,1,,18,855
3205,75009,PARIS,1,,27,1200
3206,75009,PARIS,1,,11,607
3207,75009,PARIS,2,1,45,1540
3208,75009,PARIS,3,2,"76,79",2480
3209,75009,PARIS,5,3,"94,78",3000
3210,75009,PARIS,2,1,"31,98",1352
3211,75009,PARIS,1,,"28,91",995
3212,75009,PARIS,1,,"13,17",680
3213,75009,PARIS,2,1,40,1556
3214,75009,PARIS,5,3,155,4815
3215,75009,PARIS,1,,"23,18",945
3216,75009,PARIS,2,1,44,1466
3217,75009,PARIS,1,,"39,58",1300
3218,75009,PARIS,5,3,153,4910
3219,75009,PARIS,1,,"26,78",1150
3220,75009,PARIS,2,1,34,1180
3221,75009,PARIS,1,,"26,54",1100
3222,75009,PARIS,4,2,98,3100
3223,75009,PARIS,2,1,38,1595
3224,75009,PARIS,6,4,175,6000
3225,75009,PARIS,2,1,38,1595
3226,75009,PARIS,1,,"11,52",490
3227,75009,PARIS,1,,"16,41",620
3228,75009,PARIS,3,2,"69,8",2029
3229,75009,PARIS,2,1,27,1800
3230,75009,PARIS,5,4,141,4399
3231,75009,PARIS,1,,"22,43",780
3232,75009,PARIS,4,2,98,4300
3233,75009,PARIS,1,,25,1290
3234,75009,PARIS,1,,16,880
3235,75009,PARIS,1,,20,870
3236,75009,PARIS,2,1,41,2000
3237,75009,PARIS,1,,34,1400
3238,75009,PARIS,2,1,46,1700
3239,75009,PARIS,1,,26,1250
3240,75009,PARIS,3,2,50,2000
3241,75009,PARIS,1,,23,1100
3242,75009,PARIS,1,,27,1050
3243,75009,PARIS,3,2,81,2890
3244,75009,PARIS,1,,25,1040
3245,75009,PARIS,3,1,70,3500
3246,75009,PARIS,1,,18,875
3247,75009,PARIS,1,,13,730
3248,75009,PARIS,2,1,36,1500
3249,75009,PARIS,1,,20,1220
3250,75010,PARIS,2,1,52,1733
3251,75010,PARIS,1,,37,1476
3252,75010,PARIS,5,3,120,3995
3253,75010,PARIS,3,1,66,2125
3254,75010,PARIS,1,,24,1090
3255,75010,PARIS,2,1,39,1590
3256,75010,PARIS,1,,19,850
3257,75010,PARIS,3,2,65,2800
3258,75010,PARIS,1,,"15,17",700
3259,75010,PARIS,2,1,"38,42",1210
3260,75010,PARIS,4,3,103,3100
3261,75010,PARIS,2,1,36,1250
3262,75010,PARIS,3,1,"64,26",1990
3263,75010,PARIS,1,,"15,32",700
3264,75010,PARIS,4,3,100,2900
3265,75010,PARIS,2,1,"26,8",1130
3266,75010,PARIS,1,,11,440
3267,75010,PARIS,1,,"29,82",1223
3268,75010,PARIS,5,3,"121,61",3415
3269,75010,PARIS,1,,"25,58",780
3270,75010,PARIS,5,3,120,3500
3271,75010,PARIS,3,2,59,1990
3272,75010,PARIS,1,,"17,54",857
3273,75010,PARIS,1,,17,850
3274,75010,PARIS,1,,"10,67",536
3275,75010,PARIS,2,1,66,2125
3276,75010,PARIS,3,2,"78,46",2400
3277,75010,PARIS,3,2,59,1990
3278,75010,PARIS,1,,"30,12",1195
3279,75010,PARIS,2,1,"61,97",1530
3280,75010,PARIS,1,,17,850
3281,75010,PARIS,2,1,51,1690
3282,75010,PARIS,1,,"10,67",536
3283,75010,PARIS,5,3,116,2997
3284,75010,PARIS,2,1,40,1450
3285,75010,PARIS,1,,18,605
3286,75010,PARIS,1,,"39,78",1244
3287,75010,PARIS,2,1,"34,75",920
3288,75010,PARIS,3,2,68,1819
3289,75010,PARIS,3,2,65,2580
3290,75010,PARIS,1,,35,1128
3291,75010,PARIS,2,1,29,1200
3292,75010,PARIS,3,2,"144,45",3950
3293,75010,PARIS,1,,"15,71",547
3294,75010,PARIS,1,,27,850
3295,75010,PARIS,3,2,65,2800
3296,75010,PARIS,1,,15,850
3297,75010,PARIS,5,3,131,3700
3298,75010,PARIS,2,1,"42,57",1326
3299,75010,PARIS,4,3,120,3995
3300,75010,PARIS,2,1,"34,55",990
3301,75010,PARIS,2,1,34,1350
3302,75010,PARIS,2,1,42,1455
3303,75010,PARIS,1,,"10,53",500
3304,75010,PARIS,4,3,124,3511
3305,75010,PARIS,3,2,61,1850
3306,75010,PARIS,2,1,26,895
3307,75010,PARIS,1,,18,990
3308,75010,PARIS,1,,26,1027
3309,75010,PARIS,3,2,60,1730
3310,75010,PARIS,2,1,48,1350
3311,75010,PARIS,1,,31,950
3312,75010,PARIS,2,1,"39,13",1383
3313,75010,PARIS,2,1,18,1050
3314,75010,PARIS,4,3,120,3995
3315,75010,PARIS,1,,32,990
3316,75010,PARIS,1,,"13,63",530
3317,75010,PARIS,3,2,95,2859
3318,75010,PARIS,2,1,23,950
3319,75010,PARIS,2,1,40,1334
3320,75010,PARIS,2,1,59,1471
3321,75010,PARIS,1,,22,840
3322,75010,PARIS,1,,27,1250
3323,75010,PARIS,1,,"19,08",775
3324,75010,PARIS,2,1,42,1580
3325,75010,PARIS,4,2,"94,7",2300
3326,75010,PARIS,3,2,59,1950
3327,75010,PARIS,1,,15,830
3328,75010,PARIS,1,,"24,03",845
3329,75010,PARIS,2,1,"43,69",1200
3330,75010,PARIS,2,1,"41,18",1281
3331,75010,PARIS,2,1,42,1580
3332,75010,PARIS,5,3,147,3700
3333,75010,PARIS,2,1,33,1450
3334,75010,PARIS,3,2,"73,72",1800
3335,75010,PARIS,2,1,"40,86",1405
3336,75010,PARIS,2,1,28,1029
3337,75010,PARIS,1,,20,920
3338,75010,PARIS,2,1,"43,05",1239
3339,75010,PARIS,6,6,162,5050
3340,75010,PARIS,1,,25,1100
3341,75010,PARIS,2,1,"33,85",1018
3342,75010,PARIS,3,2,62,2005
3343,75010,PARIS,2,1,66,2125
3344,75010,PARIS,3,2,51,1451
3345,75010,PARIS,1,,16,890
3346,75010,PARIS,1,,28,1200
3347,75010,PARIS,1,,9,590
3348,75010,PARIS,2,1,35,1160
3349,75010,PARIS,1,,25,980
3350,75010,PARIS,3,2,49,1830
3351,75010,PARIS,2,1,"40,86",1405
3352,75010,PARIS,1,,"21,05",734
3353,75010,PARIS,2,1,"33,55",1150
3354,75010,PARIS,1,,12,500
3355,75010,PARIS,2,1,"63,56",1860
3356,75010,PARIS,1,,22,900
3357,75010,PARIS,2,1,43,1515
3358,75010,PARIS,2,1,"41,6",2250
3359,75010,PARIS,1,,16,630
3360,75010,PARIS,1,,"21,68",769
3361,75010,PARIS,2,1,66,2125
3362,75010,PARIS,1,,18,995
3363,75010,PARIS,3,2,90,3990
3364,75010,PARIS,2,1,"27,5",1290
3365,75010,PARIS,1,,"19,6",1015
3366,75010,PARIS,1,,"17,72",610
3367,75010,PARIS,6,5,250,10000
3368,75010,PARIS,2,1,40,1500
3369,75010,PARIS,1,,12,750
3370,75010,PARIS,1,,12,750
3371,75010,PARIS,1,,60,1736
3372,75010,PARIS,1,,23,1305
3373,75010,PARIS,1,,,699
3374,75010,PARIS,5,4,130,4900
3375,75010,PARIS,4,3,120,3995
3376,75010,PARIS,2,1,34,1390
3377,75010,PARIS,2,,,950
3378,75010,PARIS,5,3,156,5000
3379,75010,PARIS,4,2,112,3100
3380,75010,PARIS,1,,35,2750
3381,75010,PARIS,1,,15,850
3382,75010,PARIS,3,2,58,2060
3383,75010,PARIS,2,1,35,1250
3384,75010,PARIS,1,,35,2100
3385,75010,PARIS,5,4,183,9000
3386,75010,PARIS,2,1,66,2125
3387,75010,PARIS,1,,14,750
3388,75010,PARIS,2,,"48,07",1279
3389,75010,PARIS,1,,17,800
3390,75010,PARIS,2,,24,850
3391,75010,PARIS,2,1,49,1660
3392,75010,PARIS,2,1,45,1280
3393,75010,PARIS,3,2,62,1800
3394,75010,PARIS,1,,23,880
3395,75010,PARIS,2,1,52,1620
3396,75010,PARIS,2,1,"57,63",1724
3397,75010,PARIS,1,,14,800
3398,75010,PARIS,3,2,"62,03",1600
3399,75010,PARIS,2,1,48,1289
3400,75010,PARIS,1,,"9,8",600
3401,75010,PARIS,1,,"11,88",631
3402,75010,PARIS,2,1,25,930
3403,75010,PARIS,1,,24,808
3404,75010,PARIS,2,1,25,920
3405,75010,PARIS,2,1,30,1190
3406,75010,PARIS,1,,"17,89",840
3407,75010,PARIS,4,2,119,3090
3408,75010,PARIS,1,,"22,56",790
3409,75010,PARIS,1,,"17,55",773
3410,75010,PARIS,2,1,32,1010
3411,75010,PARIS,1,,20,695
3412,75010,PARIS,2,1,"33,65",945
3413,75010,PARIS,2,1,45,1265
3414,75010,PARIS,2,1,40,1360
3415,75010,PARIS,1,,12,550
3416,75010,PARIS,2,1,29,1197
3417,75010,PARIS,1,,13,700
3418,75010,PARIS,4,2,87,2401
3419,75010,PARIS,1,,"21,77",766
3420,75010,PARIS,2,1,32,950
3421,75010,PARIS,1,,17,670
3422,75010,PARIS,2,1,54,1611
3423,75010,PARIS,1,,25,1090
3424,75010,PARIS,2,1,54,1350
3425,75010,PARIS,1,,25,1250
3426,75010,PARIS,1,,18,700
3427,75010,PARIS,2,1,51,1600
3428,75010,PARIS,2,1,32,1150
3429,75010,PARIS,1,,20,800
3430,75010,PARIS,1,,39,1050
3431,75010,PARIS,2,1,30,1190
3432,75010,PARIS,2,1,"30,61",966
3433,75010,PARIS,1,,"17,8",808
3434,75010,PARIS,2,1,42,1100
3435,75010,PARIS,4,2,110,2690
3436,75010,PARIS,1,,"9,33",420
3437,75010,PARIS,2,1,50,1500
3438,75010,PARIS,1,,"26,6",850
3439,75010,PARIS,2,1,"31,98",1128
3440,75010,PARIS,3,2,68,1830
3441,75010,PARIS,2,1,36,920
3442,75010,PARIS,1,,"28,11",1050
3443,75010,PARIS,2,1,"62,4",1800
3444,75010,PARIS,1,,18,750
3445,75010,PARIS,1,,"18,55",900
3446,75010,PARIS,4,3,87,2401
3447,75010,PARIS,1,,"24,33",901
3448,75010,PARIS,2,1,25,980
3449,75010,PARIS,2,1,50,1445
3450,75010,PARIS,3,2,64,1640
3451,75010,PARIS,3,2,"61,56",1782
3452,75010,PARIS,2,1,46,1520
3453,75010,PARIS,1,,"10,7",470
3454,75010,PARIS,2,1,44,1600
3455,75010,PARIS,2,1,"29,77",1026
3456,75010,PARIS,1,,"27,18",1142
3457,75010,PARIS,2,1,"35,19",1280
3458,75010,PARIS,1,,31,950
3459,75010,PARIS,3,2,"75,04",2280
3460,75010,PARIS,4,2,80,1805
3461,75010,PARIS,2,1,32,1200
3462,75010,PARIS,1,,33,1180
3463,75010,PARIS,1,,50,1510
3464,75010,PARIS,2,1,55,1750
3465,75010,PARIS,1,,25,940
3466,75010,PARIS,1,,28,1250
3467,75010,PARIS,4,3,100,2980
3468,75010,PARIS,1,,18,809
3469,75010,PARIS,2,1,15,660
3470,75010,PARIS,1,,30,990
3471,75010,PARIS,1,,21,890
3472,75010,PARIS,1,,15,820
3473,75010,PARIS,1,,21,900
3474,75010,PARIS,3,2,60,1850
3475,75010,PARIS,1,,35,1110
3476,75010,PARIS,1,,21,900
3477,75010,PARIS,1,,14,620
3478,75010,PARIS,1,,10,600
3479,75010,PARIS,3,2,65,1700
3480,75010,PARIS,2,1,"53,53",1488
3481,75010,PARIS,1,,17,745
3482,75010,PARIS,2,1,50,1750
3483,75010,PARIS,1,,15,930
3484,75010,PARIS,3,2,42,1350
3485,75010,PARIS,1,,38,1530
3486,75010,PARIS,2,1,96,2360
3487,75010,PARIS,2,1,32,1110
3488,75010,PARIS,5,3,157,3700
3489,75010,PARIS,1,,13,709
3490,75010,PARIS,1,,15,830
3491,75010,PARIS,5,3,156,5000
3492,75010,PARIS,2,1,27,990
3493,75010,PARIS,2,1,34,950
3494,75010,PARIS,1,,18,660
3495,75010,PARIS,1,,20,710
3496,75010,PARIS,2,1,40,1350
3497,75010,PARIS,3,,51,1725
3498,75010,PARIS,2,1,29,870
3499,75011,PARIS,2,1,28,1200
3500,75011,PARIS,3,2,113,3500
3501,75011,PARIS,6,4,217,4650
3502,75011,PARIS,1,,12,525
3503,75011,PARIS,3,2,60,2200
3504,75011,PARIS,4,3,"79,54",2775
3505,75011,PARIS,2,1,"44,7",1560
3506,75011,PARIS,2,1,"53,49",1980
3507,75011,PARIS,1,,37,1050
3508,75011,PARIS,1,,30,1140
3509,75011,PARIS,2,1,36,1415
3510,75011,PARIS,2,1,30,1250
3511,75011,PARIS,1,,"26,21",990
3512,75011,PARIS,2,1,40,1500
3513,75011,PARIS,3,2,70,2400
3514,75011,PARIS,2,1,30,1200
3515,75011,PARIS,2,1,47,1550
3516,75011,PARIS,2,1,32,1049
3517,75011,PARIS,1,,"37,04",1300
3518,75011,PARIS,1,,15,850
3519,75011,PARIS,1,,21,1190
3520,75011,PARIS,1,,22,933
3521,75011,PARIS,1,,"26,65",856
3522,75011,PARIS,2,1,55,1818
3523,75011,PARIS,3,2,63,2495
3524,75011,PARIS,3,1,80,3000
3525,75011,PARIS,2,1,50,1750
3526,75011,PARIS,2,1,20,1150
3527,75011,PARIS,3,2,"68,58",2290
3528,75011,PARIS,1,,21,822
3529,75011,PARIS,3,1,"53,64",1426
3530,75011,PARIS,2,1,34,1180
3531,75011,PARIS,4,3,102,3000
3532,75011,PARIS,2,1,53,1690
3533,75011,PARIS,1,,24,980
3534,75011,PARIS,3,2,"123,8",3300
3535,75011,PARIS,1,,22,880
3536,75011,PARIS,2,1,37,1413
3537,75011,PARIS,3,2,"62,1",2100
3538,75011,PARIS,2,1,40,1700
3539,75011,PARIS,2,1,38,1098
3540,75011,PARIS,5,4,49,1700
3541,75011,PARIS,2,1,40,1659
3542,75011,PARIS,2,1,40,1393
3543,75011,PARIS,1,,"21,87",867
3544,75011,PARIS,1,,"34,3",1032
3545,75011,PARIS,4,3,80,2500
3546,75011,PARIS,1,,37,1330
3547,75011,PARIS,2,1,47,1550
3548,75011,PARIS,1,,34,1145
3549,75011,PARIS,1,,19,990
3550,75011,PARIS,1,,25,1040
3551,75011,PARIS,1,,14,850
3552,75011,PARIS,1,,"31,4",1095
3553,75011,PARIS,1,,14,850
3554,75011,PARIS,1,,"21,61",824
3555,75011,PARIS,1,,19,780
3556,75011,PARIS,1,,24,950
3557,75011,PARIS,2,1,37,1611
3558,75011,PARIS,2,1,"46,28",1816
3559,75011,PARIS,3,2,"62,75",1808
3560,75011,PARIS,1,,"13,64",526
3561,75011,PARIS,3,2,"91,26",2385
3562,75011,PARIS,2,1,"38,1",1169
3563,75011,PARIS,1,,"27,06",687
3564,75011,PARIS,2,1,39,1350
3565,75011,PARIS,2,1,40,1515
3566,75011,PARIS,4,2,78,2390
3567,75011,PARIS,1,,28,1300
3568,75011,PARIS,2,1,50,1345
3569,75011,PARIS,2,1,"39,44",1082
3570,75011,PARIS,2,1,"36,58",1270
3571,75011,PARIS,4,2,67,2400
3572,75011,PARIS,2,1,"37,32",1309
3573,75011,PARIS,2,1,45,1200
3574,75011,PARIS,2,1,40,1350
3575,75011,PARIS,2,1,45,1315
3576,75011,PARIS,3,2,29,1450
3577,75011,PARIS,3,2,60,1950
3578,75011,PARIS,1,,15,1000
3579,75011,PARIS,2,1,47,1490
3580,75011,PARIS,3,2,"113,6",3050
3581,75011,PARIS,2,1,34,1290
3582,75011,PARIS,4,3,88,2980
3583,75011,PARIS,1,,"24,8",960
3584,75011,PARIS,1,,"23,87",799
3585,75011,PARIS,4,3,82,3500
3586,75011,PARIS,1,,18,1200
3587,75011,PARIS,3,2,"84,6",2657
3588,75011,PARIS,1,,"20,6",860
3589,75011,PARIS,3,2,"59,13",1740
3590,75011,PARIS,3,2,82,2400
3591,75011,PARIS,1,,"17,6",711
3592,75011,PARIS,2,1,30,1210
3593,75011,PARIS,2,1,30,1390
3594,75011,PARIS,2,1,34,1250
3595,75011,PARIS,1,,11,670
3596,75011,PARIS,2,1,"34,37",1143
3597,75011,PARIS,1,,18,870
3598,75011,PARIS,2,1,30,1190
3599,75011,PARIS,2,1,"31,62",1042
3600,75011,PARIS,2,1,80,2500
3601,75011,PARIS,1,,"18,05",845
3602,75011,PARIS,1,,"33,66",995
3603,75011,PARIS,1,,"27,45",970
3604,75011,PARIS,1,,17,760
3605,75011,PARIS,3,3,"59,01",1695
3606,75011,PARIS,2,1,55,1700
3607,75011,PARIS,5,3,"119,4",2970
3608,75011,PARIS,1,,"28,23",1100
3609,75011,PARIS,2,1,78,2000
3610,75011,PARIS,3,2,75,2500
3611,75011,PARIS,1,,"27,36",904
3612,75011,PARIS,1,,25,885
3613,75011,PARIS,2,1,"14,07",584
3614,75011,PARIS,4,3,114,4500
3615,75011,PARIS,2,1,19,999
3616,75011,PARIS,2,1,22,1005
3617,75011,PARIS,2,2,56,2436
3618,75011,PARIS,1,,14,800
3619,75011,PARIS,1,,"14,2",595
3620,75011,PARIS,2,1,38,1190
3621,75011,PARIS,2,1,"31,5",1042
3622,75011,PARIS,1,,25,950
3623,75011,PARIS,4,3,"101,79",3000
3624,75011,PARIS,2,1,46,1800
3625,75011,PARIS,1,,30,1300
3626,75011,PARIS,1,,"25,93",990
3627,75011,PARIS,1,,"28,18",909
3628,75011,PARIS,1,,28,995
3629,75011,PARIS,1,,25,950
3630,75011,PARIS,2,1,16,950
3631,75011,PARIS,2,1,50,1700
3632,75011,PARIS,4,3,"101,79",3000
3633,75011,PARIS,5,4,96,3100
3634,75011,PARIS,1,,24,990
3635,75011,PARIS,1,,24,990
3636,75011,PARIS,2,1,"30,02",908
3637,75011,PARIS,3,2,"123,6",3300
3638,75011,PARIS,1,,"16,1",700
3639,75011,PARIS,3,2,"84,6",2657
3640,75011,PARIS,2,1,19,999
3641,75011,PARIS,2,1,22,1005
3642,75011,PARIS,2,2,56,2436
3643,75011,PARIS,2,1,"37,12",1300
3644,75011,PARIS,1,,14,800
3645,75011,PARIS,1,,27,950
3646,75011,PARIS,2,1,"42,48",1327
3647,75011,PARIS,3,2,86,2180
3648,75011,PARIS,1,,20,930
3649,75011,PARIS,1,,"23,92",950
3650,75011,PARIS,1,,20,990
3651,75011,PARIS,1,,"23,8",756
3652,75011,PARIS,3,2,91,2800
3653,75011,PARIS,3,1,"89,48",2099
3654,75011,PARIS,2,1,35,1250
3655,75011,PARIS,1,,"29,1",969
3656,75011,PARIS,1,,20,930
3657,75011,PARIS,3,2,"64,28",1920
3658,75011,PARIS,2,1,20,961
3659,75011,PARIS,2,1,50,1427
3660,75011,PARIS,2,1,52,1950
3661,75011,PARIS,2,1,55,1800
3662,75011,PARIS,1,,18,900
3663,75011,PARIS,1,,18,900
3664,75011,PARIS,3,2,51,2100
3665,75011,PARIS,1,,25,2400
3666,75011,PARIS,2,1,32,1550
3667,75011,PARIS,3,2,52,2030
3668,75011,PARIS,2,1,24,2272
3669,75011,PARIS,1,,32,1700
3670,75011,PARIS,1,,20,1890
3671,75011,PARIS,3,2,85,2657
3672,75011,PARIS,3,2,120,4500
3673,75011,PARIS,4,3,82,3800
3674,75011,PARIS,3,2,131,3950
3675,75011,PARIS,2,2,57,2109
3676,75011,PARIS,3,2,85,2657
3677,75011,PARIS,1,,19,1200
3678,75011,PARIS,2,1,60,1650
3679,75011,PARIS,2,2,47,2622
3680,75011,PARIS,1,4,46,1703
3681,75011,PARIS,2,1,31,1550
3682,75011,PARIS,1,,35,1200
3683,75011,PARIS,1,,20,1000
3684,75011,PARIS,1,,37,1550
3685,75011,PARIS,1,,36,1455
3686,75011,PARIS,3,2,86,3300
3687,75011,PARIS,4,1,127,2980
3688,75011,PARIS,3,,,800
3689,75011,PARIS,3,2,87,3000
3690,75011,PARIS,1,,18,875
3691,75011,PARIS,1,,18,880
3692,75011,PARIS,2,1,46,1499
3693,75011,PARIS,1,,"36,74",1240
3694,75011,PARIS,1,,16,730
3695,75011,PARIS,4,3,91,2444
3696,75011,PARIS,1,,18,880
3697,75011,PARIS,1,,35,1290
3698,75011,PARIS,1,,"28,7",1175
3699,75011,PARIS,2,1,35,1360
3700,75011,PARIS,3,2,"52,1",2010
3701,75011,PARIS,2,1,27,960
3702,75011,PARIS,1,,25,920
3703,75011,PARIS,1,,"24,72",950
3704,75011,PARIS,3,2,54,1750
3705,75011,PARIS,1,,23,830
3706,75011,PARIS,2,1,39,1350
3707,75011,PARIS,1,,"12,07",630
3708,75011,PARIS,1,,"31,89",1190
3709,75011,PARIS,1,,16,690
3710,75011,PARIS,2,1,"36,42",1132
3711,75011,PARIS,1,,16,700
3712,75011,PARIS,1,,"10,7",615
3713,75011,PARIS,1,,18,745
3714,75011,PARIS,1,,15,750
3715,75011,PARIS,1,,"17,3",750
3716,75011,PARIS,1,,21,900
3717,75011,PARIS,2,1,32,1021
3718,75011,PARIS,2,1,52,1628
3719,75011,PARIS,1,,11,670
3720,75011,PARIS,1,,15,562
3721,75011,PARIS,1,,"24,79",844
3722,75011,PARIS,1,,16,715
3723,75011,PARIS,1,,"11,58",730
3724,75011,PARIS,2,1,"32,82",1200
3725,75011,PARIS,1,,"26,05",998
3726,75011,PARIS,1,,27,952
3727,75011,PARIS,4,3,87,2419
3728,75011,PARIS,1,,14,541
3729,75011,PARIS,1,,21,880
3730,75011,PARIS,3,2,"77,58",2000
3731,75011,PARIS,1,,16,700
3732,75011,PARIS,1,,"18,09",850
3733,75011,PARIS,1,,"30,5",1062
3734,75011,PARIS,3,2,35,1190
3735,75011,PARIS,2,1,55,1420
3736,75011,PARIS,1,,12,650
3737,75011,PARIS,1,1,20,400
