Code Postal,Ville,Pièces,Chambres,Superficie,Prix de vente
92700,Colombes,3,2,67,327900
92700,Colombes,5,4,117,620000
92700,Colombes,3,2,64,276000
92700,Colombes,4,3,81,365733
92700,Colombes,3,2,64,249000
92700,Colombes,2,1,42,243000
92700,Colombes,3,2,75,405600
92700,Colombes,5,3,"163,3",1185000
92700,Colombes,4,3,84,406087
92700,Colombes,2,1,42,284500
92700,Colombes,2,1,37,244000
92700,Colombes,2,1,56,295000
92700,Colombes,2,1,"48,42",279000
92700,Colombes,5,4,120,665000
92700,Colombes,3,2,"68,49",252000
92700,Colombes,3,2,"65,52",289000
92700,Colombes,3,2,67,315000
92700,Colombes,4,3,"78,9",420000
92700,Colombes,3,2,71,475000
92700,Colombes,4,1,87,443000
92700,Colombes,3,2,"69,57",414000
92700,Colombes,4,2,84,391000
92700,Colombes,5,4,91,415840
92700,Colombes,5,4,116,617000
92700,Colombes,8,6,300,1370000
92700,Colombes,3,2,"76,9",413000
92700,Colombes,5,3,130,845000
92700,Colombes,1,,18,103000
92700,Colombes,3,2,64,325000
92700,Colombes,3,2,64,310000
92700,Colombes,4,3,87,411450
92700,Colombes,3,2,60,315000
92700,Colombes,4,3,86,359000
92700,Colombes,3,2,66,332000
92700,Colombes,2,1,44,256000
92700,Colombes,4,3,81,412000
92700,Colombes,5,4,91,473000
92700,Colombes,2,1,"43,5",268000
92700,Colombes,2,1,38,172500
92700,Colombes,3,2,"60,16",340000
92700,Colombes,3,2,"61,38",343000
92700,Colombes,6,4,118,732000
92700,Colombes,5,4,120,665000
92700,Colombes,5,4,120,584646
92700,Colombes,3,2,65,245000
92700,Colombes,4,3,84,370000
92700,Colombes,4,3,"80,5",385954
92700,Colombes,5,4,120,584646
92700,Colombes,3,2,58,300000
92700,Colombes,3,2,"61,38",343000
92700,Colombes,3,2,65,245000
92700,Colombes,4,3,84,370000
92700,Colombes,4,3,82,373646
92700,Colombes,3,2,60,289900
92700,Colombes,3,2,60,233000
92700,Colombes,4,3,"76,95",355000
92700,Colombes,5,4,91,265000
92700,Colombes,3,2,84,475000
92700,Colombes,2,1,"50,9",285000
92700,Colombes,3,2,"62,2",315621
92700,Colombes,3,2,"57,5",324500
92700,Colombes,2,1,46,265000
92700,Colombes,5,3,166,600000
92700,Colombes,5,3,102,785000
92700,Colombes,3,2,64,334000
92700,Colombes,3,2,"66,7",341550
92700,Colombes,4,3,86,463000
92700,Colombes,3,2,"63,15",309466
92700,Colombes,4,3,"83,5",355000
92700,Colombes,2,1,"45,57",260000
92700,Colombes,2,2,43,215000
92700,Colombes,3,2,51,289000
92700,Colombes,3,2,"62,5",297070
92700,Colombes,3,2,68,330000
92700,Colombes,4,3,86,463000
92700,Colombes,3,2,"68,5",248000
92700,Colombes,3,2,62,357000
92700,Colombes,2,1,"43,5",268000
92700,Colombes,3,2,68,318300
92700,Colombes,4,3,81,385000
92700,Colombes,3,2,64,314742
92700,Colombes,4,3,"78,95",467000
92700,Colombes,4,3,"83,5",355000
92700,Colombes,1,,23,128520
92700,Colombes,3,2,"60,74",261250
92700,Colombes,3,2,62,376000
92700,Colombes,3,2,66,410616
92700,Colombes,4,3,86,466837
92700,Colombes,2,1,"38,8",170000
92700,Colombes,2,1,28,210000
92700,Colombes,4,2,95,590000
92700,Colombes,2,1,50,299500
92700,Colombes,3,2,63,360000
92700,Colombes,3,2,"73,3",212000
92700,Colombes,3,2,"65,1",327930
92700,Colombes,3,2,"61,4",319138
92700,Colombes,4,3,80,408000
92700,Colombes,4,3,82,450000
92700,Colombes,2,1,38,205000
92700,Colombes,3,2,"65,2",333204
92700,Colombes,4,,"80,5",400000
92700,Colombes,3,3,"62,6",357000
92700,Colombes,5,3,100,441600
92700,Colombes,3,,"63,9",337000
92700,Colombes,4,,"81,2",393000
92700,Colombes,3,,"60,6",342000
92700,Colombes,4,,"81,2",401000
92700,Colombes,4,,"88,4",479000
92700,Colombes,3,2,66,390000
92700,Colombes,3,2,71,301000
92700,Colombes,2,1,44,268000
92700,Colombes,4,,85,419671
92700,Colombes,4,,86,424067
92700,Colombes,3,,59,300829
92700,Colombes,4,,83,377471
92700,Colombes,2,,53,285729
92700,Colombes,4,,82,368679
92700,Colombes,4,,86,378350
92700,Colombes,4,,84,388736
92700,Colombes,2,,43,229463
92700,Colombes,5,4,120,665000
92700,Colombes,3,2,71,301000
92700,Colombes,3,,69,359733
92700,Colombes,4,,81,385383
92700,Colombes,4,,90,431979
92700,Colombes,3,,69,348304
92700,Colombes,4,,77,364283
92700,Colombes,1,,"29,84",216000
92700,Colombes,4,,"83,3",422000
92700,Colombes,2,,"29,52",125000
92700,Colombes,1,,"30,29",218000
92700,Colombes,3,,"68,9",349000
92700,Colombes,3,,"69,3",361000
92700,Colombes,4,,"80,5",405000
92700,Colombes,4,,"80,5",416000
92700,Colombes,3,,"63,4",368000
92700,Colombes,4,,80,421000
92700,Colombes,3,3,"62,2",331000
92700,Colombes,3,2,"62,7",344600
92700,Colombes,4,3,81,368600
92700,Colombes,4,3,"83,7",370000
92700,Colombes,3,,"77,6",390000
92700,Colombes,5,4,180,850000
92700,Colombes,4,3,80,403000
92700,Colombes,4,,83,397692
92700,Colombes,4,,83,388021
92700,Colombes,3,,61,310500
92700,Colombes,3,,60,295554
92700,Colombes,4,,83,383625
92700,Colombes,3,,61,305225
92700,Colombes,3,,61,302588
92700,Colombes,3,,60,290279
92700,Colombes,4,,96,472421
92700,Colombes,2,,44,251442
92700,Colombes,3,,70,365008
92700,Colombes,3,,61,323687
92700,Colombes,2,,43,241771
92700,Colombes,4,,86,380988
92700,Colombes,3,,61,315775
92700,Colombes,5,,109,494918
92700,Colombes,3,,61,312094
92700,Colombes,3,2,"63,5",309000
92700,Colombes,4,,80,379229
92700,Colombes,4,,80,371317
92700,Colombes,4,,81,377471
92700,Colombes,4,,81,374833
92700,Colombes,4,,77,366921
92700,Colombes,4,,100,473300
92700,Colombes,4,3,83,414000
92700,Colombes,4,3,71,430000
92700,Colombes,3,,"71,4",347271
92700,Colombes,3,,"62,6",325000
92700,Colombes,3,,"62,6",354000
92700,Colombes,4,3,"81,3",366800
92700,Colombes,3,,"63,9",349000
92700,Colombes,4,,"81,2",410000
92700,Colombes,5,,"117,3",632000
92700,Colombes,3,2,"64,8",343000
92700,Colombes,4,,92,449563
92700,Colombes,3,,60,300829
92700,Colombes,3,,61,313138
92700,Colombes,4,,82,391538
92700,Colombes,4,,82,382746
92700,Colombes,3,,60,292917
92700,Colombes,3,,76,390504
92700,Colombes,4,,97,482092
92700,Colombes,3,,61,313138
92700,Colombes,3,,64,312094
92700,Colombes,4,3,80,480000
92700,Colombes,4,,"86,5",465079
92700,Colombes,4,3,"83,6",427000
92700,Colombes,3,2,"64,32",270000
92700,Colombes,5,3,83,327000
92700,Colombes,1,,31,252000
92700,Colombes,3,2,62,360000
92700,Colombes,4,3,"83,5",355000
92700,Colombes,4,3,"83,5",355000
92700,Colombes,3,,64,341000
92700,Colombes,3,,"76,9",414000
92700,Colombes,3,,"73,4",421000
92700,Colombes,3,,"71,4",349908
92700,Colombes,3,,64,324567
92700,Colombes,4,,77,361646
92700,Colombes,4,,100,468025
92700,Colombes,4,,77,359008
92700,Colombes,4,,82,374833
92700,Colombes,4,3,83,420000
92700,Colombes,4,3,80,374000
92700,Colombes,1,,33,188142
92700,Colombes,1,,31,201700
92700,Colombes,1,,"34,6",220700
92700,Colombes,2,1,"44,2",255900
92700,Colombes,2,1,"44,5",251100
92700,Colombes,3,2,69,360800
92700,Colombes,2,1,"43,5",261900
92700,Colombes,3,2,"68,43",331446
92700,Colombes,3,2,"68,43",363096
92700,Colombes,4,3,"83,07",380591
92700,Colombes,3,2,"61,35",300675
92700,Colombes,3,2,"62,7",332325
92700,Colombes,4,,82,401208
92700,Colombes,3,,74,375558
92700,Colombes,3,,"67,55",342000
92700,Colombes,3,,"67,09",339000
92700,Colombes,5,,"99,87",524000
92700,Colombes,5,,"113,79",542000
92700,Colombes,4,3,"80,54",393867
92700,Colombes,3,2,"61,4",319138
92700,Colombes,4,3,"83,6",414088
92700,Colombes,4,3,"83,6",396504
92700,Colombes,3,2,"63,5",323533
92700,Colombes,3,2,"63,5",325292
92700,Colombes,3,,"63,27",322000
92700,Colombes,4,,"88,06",422000
92700,Colombes,4,,"86,73",440000
92700,Colombes,3,,"62,04",343000
92700,Colombes,3,,"63,28",329000
92700,Colombes,3,,"64,8",331000
92700,Colombes,3,,"66,42",338000
92700,Colombes,3,,"64,81",338000
92700,Colombes,4,,"80,26",402000
92700,Colombes,3,,"64,81",345000
92700,Colombes,3,,"64,06",347000
92700,Colombes,3,2,"60,48",315621
92700,Colombes,3,2,"68,43",328720
92700,Colombes,4,3,"80,97",391141
92700,Colombes,4,3,"83,31",422791
92700,Colombes,2,1,"48,5",290400
92700,Colombes,4,3,"87,6",447408
92700,Colombes,4,3,"83,98",406087
92700,Colombes,4,3,"82,2",385954
92700,Colombes,4,,100,497038
92700,Colombes,3,,"64,02",329000
92700,Colombes,3,2,"64,2",335842
92700,Colombes,3,2,"63,5",322654
92700,Colombes,4,3,"82,2",380679
92700,Colombes,3,,76,379954
92700,Colombes,4,,81,396813
92700,Colombes,4,,"80,26",410000
92700,Colombes,4,,"81,18",435009
92700,Colombes,3,2,"63,5",332325
92700,Colombes,3,,"66,22",338000
92700,Colombes,3,,"67,08",392417
92700,Colombes,4,,"84,18",436000
92700,Colombes,3,,"65,02",348000
92700,Colombes,4,,"84,18",445000
92700,Colombes,3,,"67,1",352000
92700,Colombes,4,,"86,55",454000
92700,Colombes,4,,"82,79",420000
92700,Colombes,3,,"67,09",343000
92700,Colombes,4,,"82,79",430000
92700,Colombes,4,,"82,79",430000
92700,Colombes,4,,"80,26",419500
92700,Colombes,4,,"84,49",447000
92700,Colombes,3,2,"68,43",356942
92700,Colombes,3,2,"68,43",350788
92700,Colombes,4,3,"83,98",414000
92700,Colombes,4,3,"80,97",388504
92700,Colombes,3,2,64,319138
92700,Colombes,4,3,"83,31",429825
92700,Colombes,5,2,150,665000
92700,Colombes,3,,64,317533
92700,Colombes,3,,74,372921
92700,Colombes,3,,"65,46",341000
92700,Colombes,4,,"84,31",419000
92700,Colombes,3,,"67,2",334000
92700,Colombes,3,,"66,97",337000
92700,Colombes,4,,"80,17",407000
92700,Colombes,4,,"84,31",435000
92700,Colombes,4,3,"81,3",409692
92700,Colombes,4,3,"80,54",399142
92700,Colombes,4,3,"82,15",378042
92700,Colombes,3,,70,344788
92700,Colombes,4,,"88,06",414000
92700,Colombes,3,,"61,69",336000
92700,Colombes,4,,"84,23",427000
92700,Colombes,3,,"67,07",345000
92700,Colombes,4,,"85,28",413000
92700,Colombes,4,,"82,79",412000
92700,Colombes,4,,"84,31",427000
92700,Colombes,4,,"85,12",444000
92700,Colombes,3,,"67,09",350000
92700,Colombes,3,2,"64,5",341996
92700,Colombes,4,,"84,56",418000
92700,Colombes,4,3,83,429825
92700,Colombes,4,3,89,471145
92700,Colombes,4,3,87,447408
92700,Colombes,4,3,86,467000
92700,Colombes,3,2,"68,4",331446
92700,Colombes,1,,"21,59",140000
92700,Colombes,4,3,79,430500
92700,Colombes,2,1,44,256000
92700,Colombes,2,1,43,238000
92700,Colombes,3,2,64,379905
